id	mode	chain_id	step	location	country	latitude	longitude	typology	tags	image_id	source_image_url	local_image_url	image_url	text	sentiment	source_row	order_hint
broken-25-image	broken	broken-25	image	Chennai	IN	13.0836939	80.270186	window_photo	broken,image,window	1NQc10oV15AynlYKlnOrgbsmE8Kui0Z9S	https://lh3.googleusercontent.com/d/1NQc10oV15AynlYKlnOrgbsmE8Kui0Z9S=w2200	/images/1NQc10oV15AynlYKlnOrgbsmE8Kui0Z9S.jpg	/images/1NQc10oV15AynlYKlnOrgbsmE8Kui0Z9S.jpg			26	81
broken-25-text	broken	broken-25	text	New Jersey	US	40.0757384	-74.4041622	nature	broken,text,description,nature					I see a lady holding her phone and a little girl looking at who ever took the picture and also a couple of buildings and trees.		26	82
broken-25-drawing	broken	broken-25	drawing	Cagliari				drawing_response	broken,image,drawing	1EEcnzLnOoDuYkfEEvqBuEHxkixTSZPSu	https://lh3.googleusercontent.com/d/1EEcnzLnOoDuYkfEEvqBuEHxkixTSZPSu=w2200	/images/1EEcnzLnOoDuYkfEEvqBuEHxkixTSZPSu.jpg	/images/1EEcnzLnOoDuYkfEEvqBuEHxkixTSZPSu.jpg			26	83
windows-16	windows		image	Rochester	US	43.157285	-77.615214	window_photo	windows,image,photo	1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW	https://lh3.googleusercontent.com/d/1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW=w2200	/images/1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW.jpg	/images/1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW.jpg			27	84
broken-26-image	broken	broken-26	image	Rochester	US	43.157285	-77.615214	window_photo	broken,image,window	1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW	https://lh3.googleusercontent.com/d/1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW=w2200	/images/1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW.jpg	/images/1EORwtND0V9uzDqDjRFL3LN8oKCgTTpMW.jpg			27	85
broken-26-text	broken	broken-26	text	Texas	US	31.2638905	-98.5456116	nature	broken,text,description,nature					I see the city garden.		27	86
broken-26-drawing	broken	broken-26	drawing	WI				drawing_response	broken,image,drawing	1-9nuIcSCI13-_Jn0Oi3umEpma33r76KR	https://lh3.googleusercontent.com/d/1-9nuIcSCI13-_Jn0Oi3umEpma33r76KR=w2200	/images/1-9nuIcSCI13-_Jn0Oi3umEpma33r76KR.jpg	/images/1-9nuIcSCI13-_Jn0Oi3umEpma33r76KR.jpg			27	87
windows-17	windows		image	Ciudad de México	MX	19.4326296	-99.1331785	window_photo	windows,image,photo	10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO	https://lh3.googleusercontent.com/d/10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO=w2200	/images/10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO.jpg	/images/10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO.jpg			28	88
broken-27-image	broken	broken-27	image	Ciudad de México	MX	19.4326296	-99.1331785	window_photo	broken,image,window	10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO	https://lh3.googleusercontent.com/d/10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO=w2200	/images/10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO.jpg	/images/10fQh7qRdBJds4Of6GFlGzZpUSrLu2DbO.jpg			28	89
broken-27-text	broken	broken-27	text	India	IN	22.3511148	78.6677428	water	broken,text,description,water					i think it very cool place and winter season time of this area.		28	90
windows-18	windows		image	Ignace Township	CA	49.41276	-91.654816	window_photo	windows,image,photo	1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I	https://lh3.googleusercontent.com/d/1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I=w2200	/images/1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I.jpg	/images/1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I.jpg			29	91
broken-28-image	broken	broken-28	image	Ignace Township	CA	49.41276	-91.654816	window_photo	broken,image,window	1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I	https://lh3.googleusercontent.com/d/1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I=w2200	/images/1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I.jpg	/images/1u3A8twUC_MlAnDQnbxlW0bMWOk1aRJ2I.jpg			29	92
broken-28-text	broken	broken-28	text	Arizona	US	34.395342	-111.763275	nature	broken,text,description,nature					I SEE THE SHOP AND WHITECAR AND PARKING		29	93
broken-28-drawing	broken	broken-28	drawing	Huntington Beach				drawing_response	broken,image,drawing	1W78xa0i2hI8MxrnPWfiNdASYhXcrpfI5	https://lh3.googleusercontent.com/d/1W78xa0i2hI8MxrnPWfiNdASYhXcrpfI5=w2200	/images/1W78xa0i2hI8MxrnPWfiNdASYhXcrpfI5.png	/images/1W78xa0i2hI8MxrnPWfiNdASYhXcrpfI5.png			29	94
windows-19	windows		image	Quitman	US	32.7957722	-95.4518285	window_photo	windows,image,photo	1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp	https://lh3.googleusercontent.com/d/1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp=w2200	/images/1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp.jpg	/images/1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp.jpg			30	95
broken-29-image	broken	broken-29	image	Quitman	US	32.7957722	-95.4518285	window_photo	broken,image,window	1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp	https://lh3.googleusercontent.com/d/1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp=w2200	/images/1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp.jpg	/images/1JVy6R6vgXn9fQaOq4UGhvGNMVXy1wCGp.jpg			30	96
broken-29-text	broken	broken-29	text	Rio de Janeiro	BR	-22.9110137	-43.2093727	urban	broken,text,description,urban					a quiet place with a quiet house and a lawn in front		30	97
windows-20	windows		image	Miracampo	CO	4.8864481	-75.7051166	window_photo	windows,image,photo	1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-	https://lh3.googleusercontent.com/d/1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-=w2200	/images/1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-.jpg	/images/1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-.jpg			31	98
broken-30-image	broken	broken-30	image	Miracampo	CO	4.8864481	-75.7051166	window_photo	broken,image,window	1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-	https://lh3.googleusercontent.com/d/1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-=w2200	/images/1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-.jpg	/images/1p6zzLXMyJGIx3DvjXXdXjKZhpWdzJq6-.jpg			31	99
broken-30-text	broken	broken-30	text	Arizona	US	34.395342	-111.763275	urban	broken,text,description,urban					I SEE IN THE PHOT IS WINDOW AND CHAIR AND SOFA		31	100
windows-21	windows		image	Pittsburgh	US	40.4416941	-79.9900861	window_photo	windows,image,photo	11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB	https://lh3.googleusercontent.com/d/11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB=w2200	/images/11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB.jpg	/images/11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB.jpg			32	101
broken-31-image	broken	broken-31	image	Pittsburgh	US	40.4416941	-79.9900861	window_photo	broken,image,window	11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB	https://lh3.googleusercontent.com/d/11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB=w2200	/images/11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB.jpg	/images/11mzdP_gPW0tcC2lhPjIHEzD7WyUTbrMB.jpg			32	102
broken-31-text	broken	broken-31	text	Florida	US	27.7567667	-81.4639835	urban	broken,text,description,urban					Backyard of a house with a table and chairs		32	103
broken-31-drawing	broken	broken-31	drawing	athens				drawing_response	broken,image,drawing	1HlVMsREkpwAZQSfBB66sbIKlGgSHY63P	https://lh3.googleusercontent.com/d/1HlVMsREkpwAZQSfBB66sbIKlGgSHY63P=w2200	/images/1HlVMsREkpwAZQSfBB66sbIKlGgSHY63P.jpg	/images/1HlVMsREkpwAZQSfBB66sbIKlGgSHY63P.jpg			32	104
windows-22	windows		image	Praia Grande	BR	-24.005833	-46.402778	window_photo	windows,image,photo	1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t	https://lh3.googleusercontent.com/d/1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t=w2200	/images/1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t.jpg	/images/1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t.jpg			33	105
broken-32-image	broken	broken-32	image	Praia Grande	BR	-24.005833	-46.402778	window_photo	broken,image,window	1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t	https://lh3.googleusercontent.com/d/1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t=w2200	/images/1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t.jpg	/images/1xUb-AgBM7zcBDly8_7UyOb2xzqg4j5-t.jpg			33	106
broken-32-text	broken	broken-32	text	Chennai	IN	13.0836939	80.270186	urban	broken,text,description,urban					appartment window view is very nice		33	107
broken-32-drawing	broken	broken-32	drawing	bradford				drawing_response	broken,image,drawing	1A997rMZVJA7zCYsNzu7JRk_v0oa1ntjp	https://lh3.googleusercontent.com/d/1A997rMZVJA7zCYsNzu7JRk_v0oa1ntjp=w2200	/images/1A997rMZVJA7zCYsNzu7JRk_v0oa1ntjp.jpg	/images/1A997rMZVJA7zCYsNzu7JRk_v0oa1ntjp.jpg			33	108
windows-23	windows		image	Undefined	US	34.1284842	-80.8548092	window_photo	windows,image,photo	1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq	https://lh3.googleusercontent.com/d/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq=w2200	/images/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq.jpg	/images/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq.jpg			34	109
broken-33-image	broken	broken-33	image	Undefined	US	34.1284842	-80.8548092	window_photo	broken,image,window	1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq	https://lh3.googleusercontent.com/d/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq=w2200	/images/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq.jpg	/images/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq.jpg			34	110
broken-34-image	broken	broken-34	image	Undefined	US	34.1284842	-80.8548092	window_photo	broken,image,window	1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq	https://lh3.googleusercontent.com/d/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq=w2200	/images/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq.jpg	/images/1PlNf4xliVqG7H7BYGzWtH1vT27-1jUfq.jpg			36	111
broken-34-text	broken	broken-34	text	United States	US	39.7837304	-100.445882	description	broken,text,description,description					NICE PHOTO		36	112
windows-24	windows		image	Wilkesboro	US	36.145965	-81.1606401	window_photo	windows,image,photo	1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O	https://lh3.googleusercontent.com/d/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O=w2200	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg			37	113
broken-35-image	broken	broken-35	image	Wilkesboro	US	36.145965	-81.1606401	window_photo	broken,image,window	1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O	https://lh3.googleusercontent.com/d/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O=w2200	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg			37	114
broken-35-text	broken	broken-35	text	Ocala	US	29.1871986	-82.1400923	nature	broken,text,description,nature					I am seeing a worn back porch rail with a chain and short drying. I see a clearing and then a grove of thick trees. The view is speckled with rain drops on the lens of the camera. It is overcast this day.		37	115
broken-35-drawing	broken	broken-35	drawing	BRAZIL				drawing_response	broken,image,drawing	1V_KJh0vtwPcUqXThYJZctYYLag1Ms94w	https://lh3.googleusercontent.com/d/1V_KJh0vtwPcUqXThYJZctYYLag1Ms94w=w2200	/images/1V_KJh0vtwPcUqXThYJZctYYLag1Ms94w.jpg	/images/1V_KJh0vtwPcUqXThYJZctYYLag1Ms94w.jpg			37	116
broken-36-image	broken	broken-36	image	Wilkesboro	US	36.145965	-81.1606401	window_photo	broken,image,window	1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O	https://lh3.googleusercontent.com/d/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O=w2200	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg			38	117
broken-36-text	broken	broken-36	text	Texas	US	31.2638905	-98.5456116	nature	broken,text,description,nature					garden		38	118
broken-37-image	broken	broken-37	image	Wilkesboro	US	36.145965	-81.1606401	window_photo	broken,image,window	1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O	https://lh3.googleusercontent.com/d/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O=w2200	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg	/images/1Er4_gRgjhvsaBK4bl6o_UeWqKlGGiE1O.jpg			39	119
broken-37-text	broken	broken-37	text	Ohio	US	40.2253569	-82.6881395	description	broken,text,description,description					it is a natural place		39	120
windows-25	windows		image	Coimbatore	IN	11.0018115	76.9628425	window_photo	windows,image,photo	1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd	https://lh3.googleusercontent.com/d/1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd=w2200	/images/1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd.jpg	/images/1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd.jpg			40	121
broken-38-image	broken	broken-38	image	Coimbatore	IN	11.0018115	76.9628425	window_photo	broken,image,window	1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd	https://lh3.googleusercontent.com/d/1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd=w2200	/images/1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd.jpg	/images/1ajp_rW0tWwkj_6Sq0q9-C2oDOPW-SOpd.jpg			40	122
broken-38-text	broken	broken-38	text	Louisiana	US	30.8703881	-92.007126	nature	broken,text,description,nature					I SEE THE NATURE AND SAND WITH THE BEAUTY OF WINDMILL.		40	123
broken-38-drawing	broken	broken-38	drawing	texas				drawing_response	broken,image,drawing	11WRByORXPCst7oF5z1gmUJTrSohPIQz6	https://lh3.googleusercontent.com/d/11WRByORXPCst7oF5z1gmUJTrSohPIQz6=w2200	/images/11WRByORXPCst7oF5z1gmUJTrSohPIQz6.jpg	/images/11WRByORXPCst7oF5z1gmUJTrSohPIQz6.jpg			40	124
windows-26	windows		image	Coimbatore	IN	11.0018115	76.9628425	window_photo	windows,image,photo	1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl	https://lh3.googleusercontent.com/d/1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl=w2200	/images/1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl.jpg	/images/1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl.jpg			41	125
broken-39-image	broken	broken-39	image	Coimbatore	IN	11.0018115	76.9628425	window_photo	broken,image,window	1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl	https://lh3.googleusercontent.com/d/1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl=w2200	/images/1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl.jpg	/images/1udQ58brOQr-u1zRYxOTvcn2XLs4gfanl.jpg			41	126
broken-39-text	broken	broken-39	text	Alaska	US	64.4459613	-149.680909	description	broken,text,description,description					THE EMPTY FARM LAND AND SOME AIR WINDS		41	127
broken-39-drawing	broken	broken-39	drawing	Niterói - Rio de Janeiro - Brazil				drawing_response	broken,image,drawing	1qj49rK25-qmepFya75yRyS877OKttO-B	https://lh3.googleusercontent.com/d/1qj49rK25-qmepFya75yRyS877OKttO-B=w2200	/images/1qj49rK25-qmepFya75yRyS877OKttO-B.jpg	/images/1qj49rK25-qmepFya75yRyS877OKttO-B.jpg			41	128
windows-27	windows		image	Ignace Township	CA	49.41276	-91.654816	window_photo	windows,image,photo	1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd	https://lh3.googleusercontent.com/d/1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd=w2200	/images/1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd.jpg	/images/1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd.jpg			42	129
broken-40-image	broken	broken-40	image	Ignace Township	CA	49.41276	-91.654816	window_photo	broken,image,window	1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd	https://lh3.googleusercontent.com/d/1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd=w2200	/images/1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd.jpg	/images/1UMOC31lVNK34ny_BoxjoxPWX1Q1GpSsd.jpg			42	130
broken-40-text	broken	broken-40	text	United States	US	39.7837304	-100.445882	urban	broken,text,description,urban					ONE HOUSE, ONE VICHELE AND TABLE		42	131
windows-28	windows		image	Bellevue	US	47.6144219	-122.192337	window_photo	windows,image,photo	1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy	https://lh3.googleusercontent.com/d/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy=w2200	/images/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy.jpg	/images/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy.jpg			43	132
broken-41-image	broken	broken-41	image	Bellevue	US	47.6144219	-122.192337	window_photo	broken,image,window	1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy	https://lh3.googleusercontent.com/d/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy=w2200	/images/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy.jpg	/images/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy.jpg			43	133
broken-41-text	broken	broken-41	text	Louisiana	US	30.8703881	-92.007126	nature	broken,text,description,nature					A BEAUTIFUL VIEW OF GARDEN WITH REST PLACE AND A DOG HOUSE		43	134
broken-41-drawing	broken	broken-41	drawing	kernersville				drawing_response	broken,image,drawing	1a_donpwhqLAosW-bjiUGC3VfKHjDmlDZ	https://lh3.googleusercontent.com/d/1a_donpwhqLAosW-bjiUGC3VfKHjDmlDZ=w2200	/images/1a_donpwhqLAosW-bjiUGC3VfKHjDmlDZ.jpg	/images/1a_donpwhqLAosW-bjiUGC3VfKHjDmlDZ.jpg			43	135
broken-42-image	broken	broken-42	image	Bellevue	US	47.6144219	-122.192337	window_photo	broken,image,window	1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy	https://lh3.googleusercontent.com/d/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy=w2200	/images/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy.jpg	/images/1MtkaMoZGnGmC7tOauKmnyd8VddmWLTHy.jpg			44	136
broken-42-text	broken	broken-42	text	Indiana	US	40.3270127	-86.1746933	urban	broken,text,description,urban					backyard of a house		44	137
broken-42-drawing	broken	broken-42	drawing	Sandersville				drawing_response	broken,image,drawing	1g6CqILVFX42tPgRgQSCdGN1WMN0f9WAY	https://lh3.googleusercontent.com/d/1g6CqILVFX42tPgRgQSCdGN1WMN0f9WAY=w2200	/images/1g6CqILVFX42tPgRgQSCdGN1WMN0f9WAY.jpg	/images/1g6CqILVFX42tPgRgQSCdGN1WMN0f9WAY.jpg			44	138
windows-29	windows		image	Undefined	US	37.0558643	-96.7683629	window_photo	windows,image,photo	1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl	https://lh3.googleusercontent.com/d/1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl=w2200	/images/1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl.jpg	/images/1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl.jpg			45	139
broken-43-image	broken	broken-43	image	Undefined	US	37.0558643	-96.7683629	window_photo	broken,image,window	1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl	https://lh3.googleusercontent.com/d/1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl=w2200	/images/1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl.jpg	/images/1299XG3NCVrWOZJwl7A8A0vqsytNbCEtl.jpg			45	140
broken-43-text	broken	broken-43	text	California	US	36.7014631	-118.755997	urban	broken,text,description,urban					I'm looking window side view of out side of home		45	141
broken-43-drawing	broken	broken-43	drawing	Florence				drawing_response	broken,image,drawing	1oXskT-FAOcTe1axj0xNIG0JecO50rC71	https://lh3.googleusercontent.com/d/1oXskT-FAOcTe1axj0xNIG0JecO50rC71=w2200	/images/1oXskT-FAOcTe1axj0xNIG0JecO50rC71.jpg	/images/1oXskT-FAOcTe1axj0xNIG0JecO50rC71.jpg			45	142
windows-30	windows		image	Sheffield	GB	53.3806626	-1.4702278	window_photo	windows,image,photo	1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ	https://lh3.googleusercontent.com/d/1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ=w2200	/images/1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ.jpg	/images/1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ.jpg			46	143
broken-44-image	broken	broken-44	image	Sheffield	GB	53.3806626	-1.4702278	window_photo	broken,image,window	1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ	https://lh3.googleusercontent.com/d/1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ=w2200	/images/1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ.jpg	/images/1LgXral86SFfCX-Hd-PjezrjtAd3ACniJ.jpg			46	144
broken-44-text	broken	broken-44	text	Louisiana	US	30.8703881	-92.007126	nature	broken,text,description,nature					i see more cars,a road ,trees from a building.		46	145
broken-44-drawing	broken	broken-44	drawing	Hemet				drawing_response	broken,image,drawing	1UxrfB-A-x31alvCBd-96MePTzaByQK2q	https://lh3.googleusercontent.com/d/1UxrfB-A-x31alvCBd-96MePTzaByQK2q=w2200	/images/1UxrfB-A-x31alvCBd-96MePTzaByQK2q.jpg	/images/1UxrfB-A-x31alvCBd-96MePTzaByQK2q.jpg			46	146
windows-31	windows		image	Kochi	IN	9.931308	76.2674136	window_photo	windows,image,photo	1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt	https://lh3.googleusercontent.com/d/1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt=w2200	/images/1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt.jpg	/images/1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt.jpg			47	147
broken-45-image	broken	broken-45	image	Kochi	IN	9.931308	76.2674136	window_photo	broken,image,window	1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt	https://lh3.googleusercontent.com/d/1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt=w2200	/images/1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt.jpg	/images/1EpIQoH4rCnuh5UXyCaqC_0JDYuRm3CFt.jpg			47	148
broken-45-text	broken	broken-45	text	Los Angeles	US	34.1689295	-118.536567	urban	broken,text,description,urban					it is a window and outside of the window are greenish		47	149
broken-45-drawing	broken	broken-45	drawing	INDIANAPOLIS				drawing_response	broken,image,drawing	1jKyVc7JZB0k0Kzqg7I862_AJTbcRNda1	https://lh3.googleusercontent.com/d/1jKyVc7JZB0k0Kzqg7I862_AJTbcRNda1=w2200	/images/1jKyVc7JZB0k0Kzqg7I862_AJTbcRNda1.jpg	/images/1jKyVc7JZB0k0Kzqg7I862_AJTbcRNda1.jpg			47	150
windows-32	windows		image	Bengaluru	IN	12.9767936	77.590082	window_photo	windows,image,photo	1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH	https://lh3.googleusercontent.com/d/1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH=w2200	/images/1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH.jpg	/images/1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH.jpg			48	151
broken-46-image	broken	broken-46	image	Bengaluru	IN	12.9767936	77.590082	window_photo	broken,image,window	1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH	https://lh3.googleusercontent.com/d/1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH=w2200	/images/1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH.jpg	/images/1JxBbbq6cX0ocecYSo0TuO7ygumarD5XH.jpg			48	152
broken-46-text	broken	broken-46	text	Rio de Janeiro	BR	-22.9110137	-43.2093727	nature	broken,text,description,nature					a house with a tree in front		48	153
windows-33	windows		image	Potsdam	DE	52.4009309	13.0591397	window_photo	windows,image,photo	14PpjTCX7iBgJalYYutynVvYJPNIV3cmb	https://lh3.googleusercontent.com/d/14PpjTCX7iBgJalYYutynVvYJPNIV3cmb=w2200	/images/14PpjTCX7iBgJalYYutynVvYJPNIV3cmb.jpg	/images/14PpjTCX7iBgJalYYutynVvYJPNIV3cmb.jpg			49	154
broken-47-image	broken	broken-47	image	Potsdam	DE	52.4009309	13.0591397	window_photo	broken,image,window	14PpjTCX7iBgJalYYutynVvYJPNIV3cmb	https://lh3.googleusercontent.com/d/14PpjTCX7iBgJalYYutynVvYJPNIV3cmb=w2200	/images/14PpjTCX7iBgJalYYutynVvYJPNIV3cmb.jpg	/images/14PpjTCX7iBgJalYYutynVvYJPNIV3cmb.jpg			49	155
broken-47-text	broken	broken-47	text	Delaware	US	38.6920451	-75.4013315	urban	broken,text,description,urban					window outside one cloths rope hanger see		49	156
broken-47-drawing	broken	broken-47	drawing	east hampton				drawing_response	broken,image,drawing	1VBJh2LYlG4lVkyZ9HET-SFfC37X4t93M	https://lh3.googleusercontent.com/d/1VBJh2LYlG4lVkyZ9HET-SFfC37X4t93M=w2200	/images/1VBJh2LYlG4lVkyZ9HET-SFfC37X4t93M.jpg	/images/1VBJh2LYlG4lVkyZ9HET-SFfC37X4t93M.jpg			49	157
windows-34	windows		image	Richmond	US	37.5385087	-77.43428	window_photo	windows,image,photo	1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_	https://lh3.googleusercontent.com/d/1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_=w2200	/images/1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_.jpg	/images/1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_.jpg			50	158
broken-48-image	broken	broken-48	image	Richmond	US	37.5385087	-77.43428	window_photo	broken,image,window	1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_	https://lh3.googleusercontent.com/d/1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_=w2200	/images/1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_.jpg	/images/1JIYfnM00ZdUkmtNjkVrAl2wUaMLZ_KT_.jpg			50	159
broken-48-text	broken	broken-48	text	Chennai	IN	13.0836939	80.270186	description	broken,text,description,description					i think this area un used for one or two months		50	160
